total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
4261,4058.37,15.0071,0.166836,3528.7,12.6991
4262,4059.27,15.0143,0.175213,3529.24,13.3263
4263,4060.18,15.0207,0.183957,3529.83,13.9815
4264,4061.11,15.0264,0.193071,3530.49,14.665
4265,4062.04,15.0312,0.202557,3531.2,15.3775
4266,4062.99,15.035,0.212419,3531.99,16.1194
4267,4063.95,15.0379,0.222659,3532.85,16.8914
4268,4064.93,15.0396,0.23328,3533.8,17.6943
4269,4065.92,15.0401,0.244286,3534.84,18.5291
4270,4066.93,15.0393,0.255684,3535.97,19.3968
4271,4067.96,15.037,0.267479,3537.21,20.2987
4272,4069.01,15.0333,0.279682,3538.57,21.2365
4273,4070.09,15.0279,0.2923,3540.05,22.2116
4274,4071.18,15.0207,0.305339,3541.66,23.2254
4275,4072.31,15.0115,0.318801,3543.42,24.2787
4276,4073.46,15.0003,0.332675,3545.34,25.3715
4277,4074.64,14.9869,0.346932,3547.43,26.5022
4278,4075.85,14.9711,0.361518,3549.7,27.6669
4279,4077.1,14.9528,0.37634,3552.16,28.8585
4280,4078.38,14.9318,0.39126,3554.82,30.0662
4281,4079.72,14.9064,0.406994,3557.89,31.3493
4282,4081.11,14.8779,0.42231,3561.2,32.6079
4283,4082.54,14.8462,0.436822,3564.76,33.8106
4284,4084.01,14.8114,0.450076,3568.56,34.9204
4285,4085.51,14.7739,0.461576,3572.57,35.8969
4286,4087.05,14.7339,0.47082,3576.78,36.6991
4287,4088.62,14.6922,0.477347,3581.13,37.289
4288,4090.2,14.6492,0.480785,3585.57,37.636
4289,4091.78,14.6059,0.480895,3590.05,37.7199
4290,4093.36,14.5629,0.477605,3594.51,37.534
4291,4094.93,14.521,0.47102,3598.87,37.0855
4292,4096.47,14.4811,0.46141,3603.09,36.3951
4293,4097.97,14.4436,0.449183,3607.11,35.4944
4294,4099.44,14.4091,0.434841,3610.9,34.4227
4295,4100.86,14.3778,0.418929,3614.44,33.2228
4296,4102.24,14.3499,0.401994,3617.71,31.9377
4297,4103.57,14.3253,0.384545,3620.71,30.6076
4298,4104.86,14.3041,0.367025,3623.45,29.2674
4299,4106.1,14.2859,0.3498,3625.95,27.9459
4300,4107.31,14.2707,0.33315,3628.21,26.6651
4301,4108.48,14.258,0.317275,3630.27,25.441
4302,4109.62,14.2478,0.302301,3632.13,24.2833
4303,4110.73,14.2397,0.288292,3633.83,23.1971
4304,4111.81,14.2334,0.275262,3635.37,22.1838
4305,4112.87,14.2289,0.26319,3636.78,21.2417
4306,4113.92,14.2258,0.252025,3638.07,20.3669
4307,4114.94,14.224,0.2417,3639.25,19.5545
4308,4115.95,14.2234,0.23214,3640.35,18.7989
4309,4116.94,14.2238,0.223265,3641.35,18.0941
4310,4117.92,14.2251,0.214999,3642.28,17.4345
4311,4118.9,14.2272,0.207268,3643.15,16.8146
4312,4119.86,14.2301,0.200007,3643.95,16.2297
4313,4120.81,14.2337,0.193157,3644.7,15.6756
4314,4121.75,14.2378,0.186668,3645.39,15.1485
4315,4122.69,14.2425,0.180496,3646.04,14.6456
4316,4123.62,14.2478,0.174606,3646.65,14.1641
4317,4124.54,14.2535,0.16897,3647.22,13.7023
4318,4125.46,14.2597,0.163563,3647.75,13.2583
4319,4126.37,14.2663,0.158367,3648.24,12.831
4320,4127.27,14.2732,0.153368,3648.71,12.4195
4321,4128.17,14.2809,0.148263,3649.17,11.999
4322,4129.06,14.2889,0.143357,3649.6,11.5947
4323,4129.95,14.2973,0.138645,3650,11.2063
4324,4130.83,14.3059,0.13412,3650.37,10.8335
4325,4131.71,14.3149,0.12978,3650.72,10.4759
4326,4132.59,14.3242,0.125622,3651.05,10.1336
4327,4133.46,14.3337,0.121645,3651.35,9.80627
4328,4134.33,14.3434,0.117846,3651.64,9.49399
4329,4135.19,14.3534,0.114227,3651.91,9.19664
4330,4136.06,14.3635,0.110785,3652.16,8.91416
4331,4136.92,14.3739,0.10752,3652.4,8.6465
4332,4137.77,14.3844,0.104431,3652.62,8.39358
4333,4138.63,14.395,0.101519,3652.83,8.15531
4334,4139.48,14.4058,0.0987821,3653.02,7.93163
4335,4140.34,14.4168,0.0962198,3653.21,7.72244
4336,4141.19,14.4278,0.0938313,3653.39,7.52764
4337,4142.04,14.439,0.091616,3653.56,7.34714
4338,4142.88,14.4502,0.0895732,3653.72,7.18085
4339,4143.73,14.4616,0.0877023,3653.87,7.02868
4340,4144.58,14.473,0.0860027,3654.02,6.89055
4341,4145.42,14.4844,0.0844742,3654.16,6.76639
4342,4146.27,14.496,0.0831164,3654.29,6.65615
4343,4147.11,14.5076,0.0819295,3654.43,6.5598
4344,4147.95,14.5192,0.0809136,3654.55,6.47731
4345,4148.8,14.5309,0.0800692,3654.68,6.4087
4346,4149.64,14.5426,0.0793972,3654.8,6.35401
4347,4150.48,14.5543,0.0788989,3654.92,6.31329
4348,4151.32,14.566,0.0785757,3655.04,6.28664
4349,4152.16,14.5778,0.0784298,3655.16,6.27421
4350,4153,14.5895,0.0784638,3655.28,6.27618
4351,4153.85,14.6013,0.0786807,3655.4,6.29279
4352,4154.69,14.613,0.0790845,3655.51,6.32432
4353,4155.53,14.6247,0.0796799,3655.63,6.37116
4354,4156.37,14.6364,0.0804725,3655.76,6.43374
4355,4157.21,14.648,0.0814692,3655.88,6.51263
4356,4158.06,14.6596,0.0826784,3656.01,6.60854
4357,4158.9,14.6712,0.0841104,3656.14,6.72231
4358,4159.75,14.6827,0.0857777,3656.28,6.85502
4359,4160.59,14.6941,0.0876959,3656.42,7.00801
4360,4161.44,14.7055,0.0898843,3656.57,7.18294
4361,4162.28,14.7172,0.0925285,3656.73,7.39497
4362,4163.12,14.7289,0.0955405,3656.91,7.63726
4363,4163.97,14.7404,0.0989661,3657.1,7.91384
4364,4164.81,14.7518,0.102864,3657.3,8.22983
4365,4165.66,14.7629,0.107307,3657.52,8.5917
4366,4166.52,14.7737,0.112389,3657.76,9.0076
4367,4167.37,14.7843,0.118226,3658.02,9.48769
4368,4168.24,14.7945,0.124963,3658.32,10.0445
4369,4169.11,14.8042,0.132776,3658.65,10.6934
4370,4169.98,14.8134,0.141879,3659.02,11.4527
4371,4170.87,14.8219,0.152528,3659.45,12.3441
4372,4171.76,14.8295,0.165016,3659.95,13.3924
4373,4172.68,14.836,0.179679,3660.54,14.6259
4374,4173.61,14.8412,0.196886,3661.25,16.075
4375,4174.56,14.8445,0.217025,3662.11,17.7719
4376,4175.55,14.8455,0.240483,3663.15,19.748
4377,4176.58,14.8435,0.26761,3664.45,22.0318
4378,4177.65,14.8377,0.298669,3666.05,24.644
4379,4178.8,14.827,0.333761,3668.06,27.5918
4380,4180.02,14.8104,0.372728,3670.57,30.8605
4381,4181.35,14.7863,0.415027,3673.69,34.4035
4382,4182.79,14.7535,0.459595,3677.53,38.1311
4383,4184.37,14.7107,0.504738,3682.2,41.9008
4384,4186.09,14.657,0.548081,3687.77,45.5145
4385,4187.97,14.5924,0.586679,3694.23,48.7266
4386,4189.97,14.518,0.617317,3701.5,51.27
4387,4192.08,14.436,0.637023,3709.38,52.8989
4388,4194.24,14.35,0.643673,3717.59,53.4384
4389,4196.4,14.2641,0.63649,3725.77,52.8264
4390,4198.5,14.1824,0.616235,3733.6,51.1284
4391,4200.5,14.1083,0.585003,3740.77,48.5207
4392,4202.37,14.0442,0.545719,3747.12,45.2479
4393,4204.09,13.9909,0.501539,3752.54,41.5728
4394,4205.66,13.9485,0.45535,3757.07,37.7357
4395,4207.1,13.916,0.409483,3760.75,33.9296
4396,4208.42,13.8924,0.365612,3763.7,30.2931
4397,4209.64,13.8761,0.324801,3766.04,26.9139
4398,4210.78,13.8658,0.287618,3767.88,23.8385
4399,4211.85,13.8604,0.254268,3769.32,21.0831
4400,4212.87,13.8587,0.224708,3770.44,18.6438
4401,4213.85,13.8601,0.197272,3771.36,16.3829
4402,4214.8,13.8639,0.173553,3772.07,14.4311
4403,4215.72,13.8697,0.153174,3772.63,12.7567
4404,4216.63,13.877,0.135754,3773.06,11.3279
4405,4217.51,13.8853,0.12093,3773.4,10.1141
4406,4218.39,13.8944,0.108365,3773.67,9.08716
4407,4219.26,13.9042,0.0977526,3773.89,8.22141
4408,4220.12,13.9145,0.0888212,3774.07,7.49401
4409,4220.98,13.9251,0.081329,3774.22,6.88469
4410,4221.83,13.936,0.0750627,3774.35,6.3756
4411,4222.68,13.9471,0.0698354,3774.46,5.95109
4412,4223.53,13.9583,0.0654838,3774.56,5.59756
4413,4224.37,13.9697,0.0618662,3774.64,5.30327
4414,4225.22,13.9812,0.0588606,3774.72,5.05817
4415,4226.06,13.9928,0.056363,3774.79,4.85372
4416,4226.9,14.0044,0.0542851,3774.85,4.68278
4417,4227.75,14.0161,0.0525531,3774.91,4.53937
4418,4228.59,14.0278,0.0511057,3774.97,4.41858
4419,4229.43,14.0396,0.0498924,3775.02,4.31637
4420,4230.27,14.0514,0.0488719,3775.07,4.22947
4421,4231.11,14.0632,0.0480103,3775.12,4.1552
4422,4231.95,14.075,0.0472806,3775.17,4.09142
4423,4232.79,14.0868,0.0466607,3775.22,4.0364
4424,4233.63,14.0987,0.0461329,3775.26,3.98877
4425,4234.47,14.1106,0.045683,3775.31,3.94739
4426,4235.31,14.1224,0.0452997,3775.35,3.91139
4427,4236.15,14.1343,0.0449739,3775.39,3.88004
4428,4236.99,14.1462,0.0446981,3775.43,3.85278
4429,4237.83,14.1581,0.0444667,3775.47,3.82915
4430,4238.67,14.17,0.0442749,3775.51,3.80877
4431,4239.51,14.1819,0.044119,3775.55,3.79137
4432,4240.35,14.1938,0.0439961,3775.59,3.77671
4433,4241.19,14.2057,0.043904,3775.63,3.7646
4434,4242.03,14.2176,0.0438407,3775.67,3.75491
4435,4242.86,14.2296,0.043805,3775.71,3.74753
4436,4243.7,14.2415,0.0437959,3775.75,3.74237
4437,4244.54,14.2534,0.0438126,3775.79,3.73939
4438,4245.38,14.2653,0.0438547,3775.83,3.73854
4439,4246.22,14.2772,0.043922,3775.87,3.73981
4440,4247.06,14.2891,0.0440144,3775.91,3.74319
4441,4247.89,14.3016,0.0441396,3775.95,3.7491
4442,4248.72,14.3141,0.0442937,3775.99,3.75743
4443,4249.55,14.3266,0.0444772,3776.03,3.76824
4444,4250.39,14.3391,0.0446908,3776.07,3.78157
4445,4251.22,14.3516,0.0449355,3776.11,3.7975
4446,4252.05,14.3641,0.0452125,3776.16,3.81613
4447,4252.88,14.3765,0.0455229,3776.2,3.83756
4448,4253.71,14.389,0.0458682,3776.24,3.86191
4449,4254.54,14.4015,0.0462502,3776.29,3.8893
4450,4255.37,14.4139,0.0466705,3776.33,3.91989
4451,4256.21,14.4264,0.0471312,3776.38,3.95384
4452,4257.04,14.4388,0.0476346,3776.42,3.99133
4453,4257.87,14.4512,0.0481828,3776.47,4.03254
4454,4258.7,14.4636,0.0487786,3776.52,4.07769
4455,4259.54,14.476,0.0494247,3776.57,4.127
4456,4260.37,14.4884,0.0501241,3776.62,4.18071
4457,4261.2,14.5007,0.05088,3776.67,4.23907
4458,4262.04,14.5131,0.0516959,3776.72,4.30238
4459,4262.87,14.5254,0.0525753,3776.78,4.37091
4460,4263.7,14.5377,0.0535222,3776.84,4.44497
4461,4264.54,14.55,0.0545406,3776.9,4.5249
4462,4265.37,14.5622,0.0556349,3776.96,4.61104
4463,4266.21,14.5744,0.0568095,3777.02,4.70374
4464,4267.04,14.5866,0.0580694,3777.09,4.80339
4465,4267.88,14.5987,0.0594194,3777.15,4.91038
4466,4268.72,14.6108,0.0608647,3777.23,5.02512
4467,4269.55,14.6229,0.0624108,3777.3,5.14803
4468,4270.39,14.6349,0.0640633,3777.38,5.27955
4469,4271.23,14.6468,0.0658278,3777.46,5.42013
4470,4272.07,14.6587,0.0677104,3777.55,5.57024
4471,4272.91,14.6705,0.0697171,3777.65,5.73033
4472,4273.75,14.6823,0.0718541,3777.74,5.9009
4473,4274.59,14.694,0.0741277,3777.85,6.08241
4474,4275.44,14.7056,0.0765441,3777.96,6.27535
4475,4276.28,14.7171,0.0791096,3778.08,6.48019
4476,4277.13,14.7285,0.0818305,3778.2,6.69742
4477,4277.97,14.7398,0.0847129,3778.34,6.92748
4478,4278.82,14.751,0.0877628,3778.48,7.17082
4479,4279.67,14.7621,0.0909857,3778.64,7.42786
4480,4280.53,14.773,0.0943871,3778.8,7.69898
4481,4281.37,14.7843,0.0981911,3778.99,8.00208
4482,4282.22,14.7953,0.102206,3779.19,8.32173
4483,4283.08,14.8062,0.106435,3779.41,8.65819
4484,4283.93,14.8169,0.110882,3779.65,9.01162
4485,4284.79,14.8273,0.115548,3779.91,9.38208
4486,4285.66,14.8374,0.120433,3780.19,9.76948
4487,4286.52,14.8472,0.125534,3780.5,10.1736
4488,4287.4,14.8567,0.130846,3780.82,10.5939
4489,4288.27,14.8658,0.136363,3781.18,11.0298
4490,4289.15,14.8746,0.142073,3781.57,11.4803
4491,4290.04,14.883,0.147964,3781.99,11.9443
4492,4290.93,14.8909,0.154016,3782.44,12.4203
4493,4291.83,14.8983,0.160207,3782.93,12.9065
4494,4292.74,14.9053,0.166512,3783.45,13.4006
4495,4293.65,14.9118,0.172899,3784.02,13.9002
4496,4294.57,14.9177,0.17933,3784.63,14.4021
4497,4295.5,14.923,0.185766,3785.28,14.9032
4498,4296.44,14.9278,0.192158,3785.98,15.3996
4499,4297.38,14.932,0.198456,3786.72,15.8873
4500,4298.33,14.9355,0.204603,3787.51,16.3618
4501,4299.29,14.9385,0.210541,3788.35,16.8185
4502,4300.26,14.9409,0.216207,3789.23,17.2523
4503,4301.24,14.9427,0.221538,3790.16,17.6584
4504,4302.22,14.9439,0.226469,3791.12,18.0318
4505,4303.21,14.9446,0.23094,3792.13,18.3676
4506,4304.21,14.9449,0.234889,3793.17,18.6613
4507,4305.21,14.9448,0.238263,3794.24,18.9086
4508,4306.21,14.9443,0.241014,3795.33,19.106
4509,4307.22,14.9435,0.243102,3796.45,19.2505
4510,4308.24,14.9425,0.244497,3797.57,19.3398
4511,4309.25,14.9414,0.24518,3798.71,19.3728
4512,4310.27,14.9403,0.245143,3799.84,19.3489
4513,4311.28,14.9392,0.24439,3800.97,19.2687
4514,4312.3,14.9382,0.242935,3802.08,19.1335
4515,4313.31,14.9374,0.240805,3803.18,18.9456
4516,4314.31,14.9369,0.238036,3804.25,18.708
4517,4315.31,14.9368,0.234671,3805.29,18.4244
4518,4316.31,14.9371,0.230764,3806.3,18.0989
4519,4317.3,14.9378,0.22637,3807.27,17.7361
4520,4318.28,14.939,0.221549,3808.2,17.3409
4521,4319.26,14.9408,0.216044,3809.13,16.8924
4522,4320.23,14.9431,0.210204,3810.02,16.4191
4523,4321.19,14.9461,0.204105,3810.85,15.9266
4524,4322.14,14.9497,0.197814,3811.64,15.4206
4525,4323.08,14.9539,0.1914,3812.37,14.9061
4526,4324.02,14.9588,0.184922,3813.05,14.3881
4527,4324.94,14.9642,0.178435,3813.69,13.8707
4528,4325.86,14.9702,0.17199,3814.28,13.3577
4529,4326.77,14.9768,0.165628,3814.83,12.8524
4530,4327.68,14.9839,0.159388,3815.33,12.3578
4531,4328.58,14.9914,0.1533,3815.8,11.8763
4532,4329.47,14.9994,0.147392,3816.23,11.4097
4533,4330.36,15.0079,0.141686,3816.62,10.9599
4534,4331.24,15.0167,0.136199,3816.99,10.5281
4535,4332.11,15.0259,0.130946,3817.33,10.1155
4536,4332.98,15.0354,0.125941,3817.64,9.72296
4537,4333.85,15.0452,0.121192,3817.93,9.35135
4538,4334.72,15.0553,0.116711,3818.19,9.00144
4539,4335.58,15.0656,0.112507,3818.44,8.67405
4540,4336.43,15.0761,0.108591,3818.67,8.37018
4541,4337.29,15.0869,0.10498,3818.88,8.0911
4542,4338.14,15.0978,0.10169,3819.08,7.8385
4543,4338.99,15.1089,0.0987487,3819.27,7.61467
4544,4339.84,15.1201,0.0961905,3819.44,7.42271
4545,4340.69,15.1314,0.0940623,3819.61,7.26677
4546,4341.53,15.1428,0.0924265,3819.77,7.15232
4547,4342.38,15.1543,0.0913643,3819.93,7.08638
4548,4343.22,15.1658,0.0909789,3820.09,7.07782
4549,4344.07,15.1773,0.0913988,3820.24,7.13742
4550,4344.91,15.1888,0.0927781,3820.4,7.27798
4551,4345.76,15.2001,0.0952965,3820.57,7.5141
4552,4346.61,15.2114,0.099156,3820.74,7.86191
4553,4347.46,15.2224,0.104576,3820.94,8.33868
4554,4348.31,15.2331,0.11179,3821.16,8.9625
4555,4349.18,15.2433,0.121038,3821.42,9.75209
4556,4350.05,15.253,0.132571,3821.73,10.7268
4557,4350.93,15.2618,0.146646,3822.1,11.9068
4558,4351.82,15.2696,0.163524,3822.56,13.3128
4559,4352.74,15.2759,0.183475,3823.14,14.966
4560,4353.68,15.2804,0.206758,3823.88,16.8871
4561,4354.65,15.2823,0.235306,3824.87,19.2346
4562,4355.67,15.2806,0.268056,3826.16,21.9194
4563,4356.76,15.2742,0.305064,3827.83,24.9453
4564,4357.93,15.2618,0.34614,3829.99,28.2961
4565,4359.19,15.2421,0.390718,3832.74,31.9249
4566,4360.58,15.2134,0.43771,3836.22,35.7423
4567,4362.11,15.1744,0.485372,3840.53,39.6057
4568,4363.78,15.1242,0.531244,3845.75,43.315
4569,4365.62,15.0625,0.572247,3851.89,46.6204
4570,4367.59,14.9903,0.604996,3858.87,49.2485
4571,4369.68,14.91,0.626355,3866.49,50.9472
4572,4371.82,14.8253,0.634096,3874.46,51.5395
4573,4373.97,14.7403,0.627453,3882.42,50.9676
4574,4376.06,14.6595,0.607331,3890.04,49.3091
4575,4378.05,14.5864,0.576068,3897.02,46.7577
4576,4379.9,14.5233,0.536874,3903.17,43.5764
4577,4381.6,14.4711,0.493174,3908.43,40.0447
4578,4383.16,14.4296,0.448076,3912.82,36.4152
4579,4384.59,14.3979,0.40407,3916.41,32.8897
4580,4385.91,14.3746,0.362939,3919.32,29.6122
4581,4387.13,14.3582,0.325824,3921.67,26.6737
4582,4388.27,14.3474,0.293336,3923.57,24.1221
4583,4389.36,14.3408,0.265698,3925.13,21.9725
4584,4390.41,14.3375,0.242843,3926.42,20.2165
4585,4391.42,14.3366,0.22451,3927.52,18.8286
4586,4392.41,14.3375,0.210295,3928.47,17.772
4587,4393.38,14.3396,0.199709,3929.33,17.0033
4588,4394.34,14.3427,0.192219,3930.11,16.4767
4589,4395.29,14.3462,0.18729,3930.85,16.1474
4590,4396.24,14.3502,0.18442,3931.57,15.9746
4591,4397.18,14.3543,0.183164,3932.27,15.9231
4592,4398.12,14.3584,0.183144,3932.96,15.9635
4593,4399.07,14.3626,0.184053,3933.66,16.0724
4594,4400.01,14.3666,0.18565,3934.37,16.2316
4595,4400.96,14.3704,0.187747,3935.1,16.4272
4596,4401.91,14.3741,0.190202,3935.84,16.6489
4597,4402.87,14.3775,0.19291,3936.6,16.8888
4598,4403.82,14.3806,0.195793,3937.39,17.1414
4599,4404.79,14.3835,0.198795,3938.19,17.4029
4600,4405.75,14.3861,0.201877,3939.02,17.6706
4601,4406.72,14.3884,0.205199,3939.93,17.9588
4602,4407.69,14.3904,0.208562,3940.86,18.251
4603,4408.67,14.392,0.211961,3941.83,18.5469
4604,4409.65,14.3932,0.215391,3942.82,18.8465
4605,4410.64,14.3941,0.218858,3943.84,19.1506
4606,4411.64,14.3946,0.22237,3944.9,19.46
4607,4412.63,14.3947,0.225937,3945.99,19.7758
4608,4413.64,14.3945,0.229569,3947.11,20.099
4609,4414.65,14.3938,0.233279,3948.27,20.4306
4610,4415.66,14.3926,0.237075,3949.46,20.7714
4611,4416.68,14.391,0.240962,3950.69,21.1217
4612,4417.71,14.389,0.244942,3951.97,21.4814
4613,4418.75,14.3865,0.249009,3953.28,21.85
4614,4419.79,14.3834,0.253151,3954.63,22.226
4615,4420.83,14.3799,0.257346,3956.03,22.6073
4616,4421.89,14.3758,0.261564,3957.48,22.9909
4617,4422.95,14.3712,0.265765,3958.97,23.3731
4618,4424.02,14.366,0.269901,3960.51,23.7491
4619,4425.1,14.3603,0.273912,3962.09,24.1135
4620,4426.18,14.3541,0.277733,3963.72,24.4603
4621,4427.27,14.3474,0.281293,3965.39,24.7828
4622,4428.37,14.3402,0.284515,3967.1,25.0743
4623,4429.47,14.3326,0.287323,3968.84,25.3276
4624,4430.58,14.3246,0.28964,3970.62,25.536
4625,4431.69,14.3164,0.291395,3972.41,25.6932
4626,4432.81,14.3079,0.292525,3974.23,25.7935
4627,4433.92,14.2994,0.292975,3976.04,25.8321
4628,4435.04,14.2908,0.292704,3977.86,25.8056
4629,4436.15,14.2823,0.291684,3979.67,25.7115
4630,4437.26,14.274,0.289903,3981.46,25.549
4631,4438.37,14.2661,0.287365,3983.21,25.3186
4632,4439.47,14.2585,0.284089,3984.93,25.0222
4633,4440.57,14.2514,0.280109,3986.61,24.6629
4634,4441.66,14.2449,0.275471,3988.22,24.2451
4635,4442.74,14.239,0.270232,3989.78,23.7739
4636,4443.81,14.2338,0.264457,3991.28,23.2553
4637,4444.87,14.2294,0.258216,3992.7,22.6958
4638,4445.92,14.2258,0.251585,3994.06,22.102
4639,4446.95,14.223,0.244638,3995.34,21.4807
4640,4447.98,14.221,0.237449,3996.54,20.8385
4641,4449,14.2197,0.229656,3997.74,20.1433
4642,4450,14.2193,0.221752,3998.85,19.4389
4643,4451,14.2197,0.213808,3999.89,18.7318
4644,4451.98,14.221,0.205889,4000.85,18.0277
4645,4452.95,14.2231,0.198054,4001.73,17.3316
4646,4453.91,14.226,0.190351,4002.55,16.648
4647,4454.86,14.2296,0.18282,4003.3,15.9804
4648,4455.81,14.2338,0.175498,4004,15.3319
4649,4456.74,14.2387,0.16841,4004.63,14.7047
4650,4457.67,14.2442,0.161577,4005.22,14.1007
4651,4458.59,14.2502,0.155017,4005.76,13.5213
4652,4459.5,14.2567,0.14874,4006.25,12.9674
4653,4460.4,14.2636,0.142753,4006.71,12.4397
4654,4461.31,14.2709,0.13706,4007.12,11.9384
4655,4462.2,14.2787,0.131663,4007.51,11.4636
4656,4463.09,14.2867,0.126561,4007.86,11.0151
4657,4463.98,14.2951,0.12175,4008.19,10.5927
4658,4464.86,14.3037,0.117228,4008.49,10.1959
4659,4465.74,14.3126,0.112988,4008.77,9.82442
4660,4466.62,14.3217,0.109026,4009.03,9.47755
4661,4467.49,14.331,0.105335,4009.28,9.15478
4662,4468.37,14.3405,0.101909,4009.5,8.85551
4663,4469.24,14.3502,0.0987421,4009.71,8.57915
4664,4470.1,14.36,0.0958277,4009.91,8.3251
4665,4470.97,14.3699,0.0931598,4010.1,8.09281
4666,4471.83,14.38,0.0907327,4010.28,7.8817
4667,4472.7,14.3901,0.0885406,4010.44,7.69125
4668,4473.56,14.4004,0.0865784,4010.6,7.52095
4669,4474.42,14.4107,0.0848409,4010.76,7.37032
4670,4475.28,14.4211,0.0833234,4010.9,7.23888
4671,4476.14,14.4315,0.0820215,4011.05,7.1262
4672,4477,14.442,0.0809307,4011.18,7.03186
4673,4477.85,14.4525,0.0800472,4011.32,6.95546
4674,4478.71,14.4631,0.0793668,4011.45,6.89662
4675,4479.57,14.4737,0.078886,4011.58,6.85496
4676,4480.43,14.4843,0.0786011,4011.71,6.83013
4677,4481.28,14.4949,0.0785087,4011.83,6.8218
4678,4482.14,14.5054,0.0786055,4011.96,6.82964
4679,4483,14.516,0.0788883,4012.09,6.85333
4680,4483.85,14.5266,0.0793541,4012.22,6.89259
4681,4484.7,14.5377,0.0800423,4012.36,6.95076
4682,4485.56,14.5487,0.080929,4012.5,7.02574
4683,4486.41,14.5597,0.0820113,4012.64,7.11726
4684,4487.26,14.5706,0.0832866,4012.79,7.22506
4685,4488.11,14.5815,0.0847528,4012.94,7.34894
4686,4488.97,14.5923,0.0864079,4013.1,7.48872
4687,4489.82,14.603,0.0882503,4013.26,7.64423
4688,4490.68,14.6137,0.090279,4013.43,7.81538
4689,4491.53,14.6243,0.0924931,4013.61,8.00207
4690,4492.39,14.6347,0.0948921,4013.79,8.20425
4691,4493.25,14.6451,0.0974758,4013.99,8.4219
4692,4494.12,14.6553,0.100244,4014.2,8.65502
4693,4494.98,14.6653,0.103198,4014.42,8.90362
4694,4495.85,14.6752,0.106337,4014.65,9.16774
4695,4496.72,14.685,0.109662,4014.9,9.4474
4696,4497.59,14.6945,0.113174,4015.16,9.74264
4697,4498.46,14.7039,0.116873,4015.44,10.0535
4698,4499.34,14.7131,0.120758,4015.73,10.3799
4699,4500.22,14.722,0.12483,4016.05,10.7219
4700,4501.1,14.7306,0.129087,4016.38,11.0793
4701,4501.99,14.739,0.133528,4016.74,11.4519
4702,4502.88,14.7471,0.138148,4017.12,11.8396
4703,4503.77,14.7549,0.142945,4017.53,12.2419
4704,4504.67,14.7623,0.147912,4017.97,12.6583
4705,4505.58,14.7694,0.153042,4018.44,13.0881
4706,4506.48,14.7761,0.158325,4018.94,13.5306
4707,4507.4,14.7824,0.163749,4019.47,13.9847
4708,4508.32,14.7882,0.169298,4020.04,14.4491
4709,4509.25,14.7936,0.174956,4020.65,14.9222
4710,4510.18,14.7986,0.180701,4021.29,15.4023
4711,4511.12,14.803,0.186509,4021.98,15.8874
4712,4512.07,14.8069,0.192351,4022.71,16.3748
4713,4513.02,14.8102,0.198195,4023.49,16.8621
4714,4513.99,14.813,0.204006,4024.31,17.3461
4715,4514.96,14.8153,0.209745,4025.17,17.8235
4716,4515.93,14.817,0.215368,4026.08,18.2906
4717,4516.92,14.8181,0.220831,4027.04,18.7437
4718,4517.91,14.8186,0.226085,4028.05,19.1787
4719,4518.91,14.8186,0.23108,4029.1,19.5914
4720,4519.92,14.8181,0.235766,4030.19,19.9774
4721,4520.93,14.8169,0.240326,4031.39,20.3521
4722,4521.96,14.8152,0.244427,4032.63,20.6874
4723,4522.99,14.813,0.248014,4033.91,20.979
4724,4524.02,14.8104,0.251037,4035.21,21.2227
4725,4525.06,14.8074,0.253455,4036.55,21.415
4726,4526.11,14.8042,0.255232,4037.9,21.5529
4727,4527.15,14.8008,0.256344,4039.27,21.6346
4728,4528.2,14.7973,0.256774,4040.64,21.6588
4729,4529.25,14.7938,0.256521,4042.02,21.6253
4730,4530.29,14.7904,0.255589,4043.38,21.5348
4731,4531.34,14.7871,0.253998,4044.72,21.3887
4732,4532.38,14.7841,0.251774,4046.05,21.1896
4733,4533.41,14.7814,0.248954,4047.34,20.9405
4734,4534.45,14.779,0.245581,4048.6,20.6453
4735,4535.47,14.7771,0.241707,4049.82,20.3083
4736,4536.49,14.7757,0.237386,4051,19.934
4737,4537.5,14.7748,0.232676,4052.14,19.5275
4738,4538.51,14.7744,0.227635,4053.22,19.0937
4739,4539.5,14.7747,0.222322,4054.25,18.6375
4740,4540.49,14.7755,0.216796,4055.23,18.1639
4741,4541.47,14.7769,0.211111,4056.16,17.6776
4742,4542.45,14.7789,0.205319,4057.04,17.1829
4743,4543.41,14.7815,0.19947,4057.87,16.6839
4744,4544.37,14.7846,0.193607,4058.65,16.1844
4745,4545.32,14.7883,0.187772,4059.39,15.6878
4746,4546.26,14.7925,0.182001,4060.08,15.1971
4747,4547.2,14.7972,0.176326,4060.72,14.7152
4748,4548.13,14.8024,0.170777,4061.32,14.2444
4749,4549.05,14.8081,0.165379,4061.89,13.787
4750,4549.97,14.8141,0.160155,4062.42,13.3448
4751,4550.88,14.8206,0.155126,4062.91,12.9196
4752,4551.79,14.8274,0.150309,4063.38,12.513
4753,4552.7,14.8346,0.145724,4063.81,12.1265
4754,4553.59,14.8421,0.141385,4064.22,11.7615
4755,4554.49,14.8498,0.137309,4064.61,11.4194
4756,4555.38,14.8578,0.133512,4064.97,11.1016
4757,4556.27,14.8661,0.130011,4065.31,10.8095
