total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
458,457.741,0.0191516,6.39814e-08,0.32156,0.555031
459,458.741,0.0191503,9.21183e-08,0.321562,0.555031
460,459.741,0.019149,9.21186e-08,0.321562,0.555031
461,460.741,0.0191477,9.35246e-08,0.321562,0.555031
462,461.741,0.0191464,9.35229e-08,0.321562,0.555031
463,462.741,0.0191451,9.3524e-08,0.321562,0.555031
464,463.742,0.0191437,5.41315e-08,0.32156,0.55503
465,464.742,0.0191424,5.41505e-08,0.32156,0.55503
466,465.742,0.0191411,5.41495e-08,0.32156,0.55503
467,466.742,0.0191398,5.41485e-08,0.32156,0.55503
468,467.742,0.0191385,5.41495e-08,0.32156,0.55503
469,468.742,0.0191372,6.35619e-08,0.32156,0.555031
470,469.742,0.0191359,6.35611e-08,0.32156,0.555031
471,470.742,0.0191346,6.35576e-08,0.32156,0.555031
472,471.742,0.0191333,6.35581e-08,0.32156,0.555031
473,472.742,0.019132,6.39789e-08,0.32156,0.555031
474,473.742,0.0191307,6.34595e-08,0.32156,0.555031
475,474.742,0.0191294,6.39755e-08,0.32156,0.555031
476,475.742,0.0191281,6.39772e-08,0.32156,0.555031
477,476.742,0.0191268,6.39772e-08,0.32156,0.555031
478,477.742,0.0191255,6.39789e-08,0.32156,0.555031
479,478.742,0.0191242,6.39801e-08,0.32156,0.555031
480,479.742,0.0191229,6.3978e-08,0.32156,0.555031
481,480.742,0.0191215,6.39768e-08,0.32156,0.555031
482,481.742,0.0191202,6.3978e-08,0.32156,0.555031
483,482.742,0.0191189,6.39763e-08,0.32156,0.555031
484,483.742,0.0191176,6.39755e-08,0.32156,0.555031
485,484.742,0.0191163,6.3978e-08,0.32156,0.555031
486,485.742,0.019115,6.39755e-08,0.32156,0.555031
487,486.742,0.0191137,6.39763e-08,0.32156,0.555031
488,487.742,0.0191124,6.39759e-08,0.32156,0.555031
489,488.742,0.0191111,6.39768e-08,0.32156,0.555031
490,489.742,0.0191098,6.39772e-08,0.32156,0.555031
491,490.742,0.0191085,6.3978e-08,0.32156,0.555031
492,491.742,0.0191072,6.39776e-08,0.32156,0.555031
493,492.742,0.0191059,6.35589e-08,0.32156,0.555031
494,493.742,0.0191046,6.35589e-08,0.32156,0.555031
495,494.742,0.0191033,6.35564e-08,0.32156,0.555031
496,495.742,0.019102,5.415e-08,0.32156,0.55503
497,496.742,0.0191007,5.4149e-08,0.32156,0.55503
498,497.742,0.0190994,5.4147e-08,0.32156,0.55503
499,498.742,0.0190981,5.41505e-08,0.32156,0.55503
500,499.742,0.0190968,5.4129e-08,0.32156,0.55503
501,500.742,0.0190955,9.35235e-08,0.321562,0.555031
502,501.742,0.0190942,9.35235e-08,0.321562,0.555031
503,502.742,0.0190929,9.35238e-08,0.321562,0.555031
504,503.742,0.0190916,9.35246e-08,0.321562,0.555031
505,504.742,0.0190903,9.21168e-08,0.321562,0.555031
506,505.742,0.019089,9.21165e-08,0.321562,0.555031
507,506.742,0.0190877,6.39785e-08,0.32156,0.555031
508,507.742,0.0190864,6.39797e-08,0.32156,0.555031
509,508.742,0.0190851,6.35589e-08,0.32156,0.555031
510,509.742,0.0190838,6.35572e-08,0.32156,0.555031
511,510.742,0.0190825,6.35602e-08,0.32156,0.555031
512,511.742,0.0190812,5.4151e-08,0.32156,0.55503
513,512.742,0.01908,9.35356e-08,0.321562,0.555031
514,513.742,0.0190787,9.35246e-08,0.321562,0.555031
515,514.742,0.0190774,9.21168e-08,0.321562,0.555031
516,515.742,0.0190761,9.21174e-08,0.321562,0.555031
517,516.742,0.0190748,9.21165e-08,0.321562,0.555031
518,517.742,0.0190735,6.39751e-08,0.32156,0.555031
519,518.742,0.0190722,6.35576e-08,0.32156,0.555031
520,519.742,0.0190709,6.35585e-08,0.32156,0.555031
521,520.743,0.0190696,5.41485e-08,0.32156,0.55503
522,521.743,0.0190683,5.413e-08,0.32156,0.55503
523,522.743,0.019067,9.35235e-08,0.321562,0.555031
524,523.743,0.0190657,9.21171e-08,0.321562,0.555031
525,524.743,0.0190645,6.39768e-08,0.32156,0.555031
526,525.743,0.0190632,6.35598e-08,0.32156,0.555031
527,526.743,0.0190619,6.35602e-08,0.32156,0.555031
528,527.743,0.0190606,5.41455e-08,0.32156,0.55503
529,528.743,0.0190593,9.34478e-08,0.321562,0.555031
530,529.743,0.019058,9.3522e-08,0.321562,0.555031
531,530.743,0.0190567,9.21183e-08,0.321562,0.555031
532,531.743,0.0190554,6.39776e-08,0.32156,0.555031
533,532.743,0.0190541,6.35594e-08,0.32156,0.555031
534,533.743,0.0190528,5.41475e-08,0.32156,0.55503
535,534.743,0.0190515,5.41275e-08,0.32156,0.55503
536,535.743,0.0190503,9.35214e-08,0.321562,0.555031
537,536.743,0.019049,9.21153e-08,0.321562,0.555031
538,537.743,0.0190477,6.39768e-08,0.32156,0.555031
539,538.743,0.0190464,6.35581e-08,0.32156,0.555031
540,539.743,0.0190451,5.41475e-08,0.32156,0.55503
541,540.743,0.0190439,9.3522e-08,0.321562,0.555031
542,541.743,0.0190426,9.21174e-08,0.321562,0.555031
543,542.743,0.0190413,6.39763e-08,0.321561,0.555031
544,543.743,0.01904,6.35585e-08,0.32156,0.555031
545,544.743,0.0190387,5.4148e-08,0.32156,0.55503
546,545.743,0.0190374,9.35229e-08,0.321562,0.555031
547,546.743,0.0190361,9.2118e-08,0.321562,0.555031
548,547.743,0.0190348,6.39776e-08,0.32156,0.555031
549,548.743,0.0190335,6.35589e-08,0.32156,0.555031
550,549.743,0.0190322,5.4149e-08,0.32156,0.55503
551,550.743,0.019031,9.2118e-08,0.321562,0.555031
552,551.743,0.0190297,9.21159e-08,0.321562,0.555031
553,552.743,0.0190284,6.35602e-08,0.32156,0.555031
554,553.743,0.0190271,5.41505e-08,0.32156,0.55503
555,554.743,0.0190259,9.3524e-08,0.321562,0.555031
556,555.743,0.0190246,9.21153e-08,0.321562,0.555031
557,556.743,0.0190233,6.30262e-08,0.32156,0.555031
558,557.743,0.019022,6.35594e-08,0.32156,0.555031
559,558.743,0.0190207,5.4132e-08,0.32156,0.55503
560,559.743,0.0190195,9.21171e-08,0.321562,0.555031
561,560.743,0.0190182,6.3978e-08,0.32156,0.555031
562,561.743,0.0190169,6.35598e-08,0.32156,0.555031
563,562.743,0.0190156,5.4132e-08,0.32156,0.55503
564,563.743,0.0190143,9.21177e-08,0.321562,0.555031
565,564.743,0.0190131,6.35602e-08,0.32156,0.555031
566,565.743,0.0190118,5.4151e-08,0.32156,0.55503
567,566.743,0.0190105,9.35235e-08,0.321562,0.555031
568,567.743,0.0190092,9.21156e-08,0.321562,0.555031
569,568.743,0.0190079,6.35615e-08,0.32156,0.555031
570,569.743,0.0190066,5.41305e-08,0.32156,0.55503
571,570.743,0.0190054,9.21156e-08,0.321562,0.555031
572,571.743,0.0190041,6.35594e-08,0.32156,0.555031
573,572.743,0.0190028,5.41495e-08,0.32156,0.55503
574,573.743,0.0190016,9.35246e-08,0.321562,0.555031
575,574.743,0.0190003,9.21168e-08,0.321562,0.555031
576,575.743,0.018999,6.35589e-08,0.321561,0.555031
577,576.743,0.0189977,5.413e-08,0.32156,0.55503
578,577.743,0.0189965,9.21162e-08,0.321562,0.555031
579,578.744,0.0189952,6.35581e-08,0.32156,0.555031
580,579.744,0.0189939,5.41305e-08,0.32156,0.55503
581,580.744,0.0189926,9.21142e-08,0.321562,0.555031
582,581.744,0.0189914,6.35585e-08,0.32156,0.555031
583,582.744,0.0189901,5.413e-08,0.32156,0.55503
584,583.744,0.0189888,9.21168e-08,0.321562,0.555031
585,584.744,0.0189875,6.26068e-08,0.32156,0.555031
586,585.744,0.0189862,5.41485e-08,0.32156,0.55503
587,586.744,0.018985,9.21171e-08,0.321562,0.555031
588,587.744,0.0189837,6.39793e-08,0.32156,0.555031
589,588.744,0.0189824,5.4131e-08,0.32156,0.55503
590,589.744,0.0189812,9.21159e-08,0.321562,0.555031
591,590.744,0.0189799,6.35564e-08,0.32156,0.555031
592,591.744,0.0189786,5.41285e-08,0.32156,0.55503
593,592.744,0.0189774,9.21153e-08,0.321562,0.555031
594,593.744,0.0189761,6.35581e-08,0.32156,0.555031
595,594.744,0.0189748,5.4128e-08,0.32156,0.55503
596,595.744,0.0189736,9.21159e-08,0.321562,0.555031
597,596.744,0.0189723,6.35594e-08,0.32156,0.555031
598,597.744,0.018971,9.35235e-08,0.321562,0.555031
599,598.744,0.0189698,6.39755e-08,0.321559,0.555027
600,599.744,0.0189685,5.4128e-08,0.32156,0.55503
601,600.744,0.0189672,9.21162e-08,0.321562,0.555031
602,601.744,0.0189659,6.35606e-08,0.32156,0.555031
603,602.744,0.0189646,5.41285e-08,0.32156,0.55503
604,603.744,0.0189634,9.21162e-08,0.321562,0.555031
605,604.744,0.0189621,5.4148e-08,0.32156,0.55503
606,605.744,0.0189609,9.21156e-08,0.321562,0.555031
607,606.744,0.0189596,6.35598e-08,0.32156,0.555031
608,607.744,0.0189583,5.4133e-08,0.32156,0.55503
609,608.744,0.0189571,9.21156e-08,0.321562,0.555031
610,609.744,0.0189558,5.41475e-08,0.32156,0.55503
611,610.744,0.0189546,9.21159e-08,0.321562,0.555031
612,611.744,0.0189533,6.35572e-08,0.321561,0.555031
613,612.744,0.018952,9.35238e-08,0.321562,0.555031
614,613.744,0.0189508,6.39768e-08,0.32156,0.555031
615,614.744,0.0189495,5.4129e-08,0.32156,0.55503
616,615.744,0.0189482,9.21168e-08,0.321562,0.555031
617,616.744,0.0189469,6.35594e-08,0.321561,0.555031
618,617.744,0.0189457,9.21177e-08,0.321562,0.555031
619,618.744,0.0189444,6.35589e-08,0.32156,0.555031
620,619.744,0.0189432,9.35217e-08,0.321562,0.555031
621,620.744,0.0189419,6.35598e-08,0.32156,0.555031
622,621.744,0.0189406,5.4131e-08,0.32156,0.55503
623,622.744,0.0189394,9.21145e-08,0.321562,0.555031
624,623.744,0.0189381,5.41465e-08,0.32156,0.55503
625,624.744,0.0189369,9.21151e-08,0.321562,0.555031
626,625.744,0.0189356,6.35598e-08,0.321561,0.555031
627,626.744,0.0189343,9.21156e-08,0.321562,0.555031
628,627.744,0.0189331,6.35598e-08,0.32156,0.555031
629,628.744,0.0189318,9.35238e-08,0.321562,0.555031
630,629.744,0.0189306,6.35585e-08,0.32156,0.555031
631,630.744,0.0189293,9.35226e-08,0.321562,0.555031
632,631.744,0.018928,6.35594e-08,0.32156,0.555031
633,632.744,0.0189267,5.41275e-08,0.32156,0.55503
634,633.744,0.0189255,6.35589e-08,0.321561,0.555031
635,634.744,0.0189242,5.41305e-08,0.32156,0.55503
636,635.744,0.018923,6.35585e-08,0.32156,0.555031
637,636.745,0.0189217,5.41325e-08,0.32156,0.55503
638,637.745,0.0189205,6.35602e-08,0.32156,0.555031
639,638.745,0.0189192,5.4128e-08,0.32156,0.55503
640,639.745,0.018918,6.35581e-08,0.321561,0.555031
641,640.745,0.0189167,5.41305e-08,0.32156,0.55503
642,641.745,0.0189155,6.35589e-08,0.321561,0.555031
643,642.745,0.0189142,5.413e-08,0.32156,0.55503
644,643.745,0.0189129,6.35581e-08,0.32156,0.555031
645,644.745,0.0189116,5.413e-08,0.32156,0.55503
646,645.745,0.0189104,6.35602e-08,0.321561,0.555031
647,646.745,0.0189092,9.35214e-08,0.321562,0.555032
648,647.745,0.0189079,6.35594e-08,0.321561,0.555031
649,648.745,0.0189067,9.21156e-08,0.321562,0.555031
650,649.745,0.0189054,6.35585e-08,0.32156,0.555031
651,650.745,0.0189042,9.11359e-08,0.321562,0.555031
652,651.745,0.0189029,6.35602e-08,0.32156,0.555031
653,652.745,0.0189017,9.21156e-08,0.321562,0.555031
654,653.745,0.0189004,5.4148e-08,0.32156,0.55503
655,654.745,0.0188991,9.21156e-08,0.321562,0.555031
656,655.745,0.0188979,5.4128e-08,0.32156,0.55503
657,656.745,0.0188967,6.35606e-08,0.32156,0.555031
658,657.745,0.0188954,5.4132e-08,0.32156,0.55503
659,658.745,0.0188941,6.35602e-08,0.32156,0.555031
660,659.745,0.0188929,9.21168e-08,0.321562,0.555031
661,660.745,0.0188916,6.35594e-08,0.321561,0.555031
662,661.745,0.0188904,9.21159e-08,0.321562,0.555031
663,662.745,0.0188891,5.4129e-08,0.32156,0.55503
664,663.745,0.0188879,9.21151e-08,0.321562,0.555031
665,664.745,0.0188866,5.41285e-08,0.32156,0.55503
666,665.745,0.0188854,6.35598e-08,0.32156,0.555031
667,666.745,0.0188842,9.21153e-08,0.321562,0.555031
668,667.745,0.0188829,6.35576e-08,0.321561,0.555031
669,668.745,0.0188816,9.21162e-08,0.321562,0.555031
670,669.745,0.0188804,5.4129e-08,0.32156,0.55503
671,670.745,0.0188791,6.35568e-08,0.32156,0.555031
672,671.745,0.0188779,9.21165e-08,0.321562,0.555031
673,672.745,0.0188766,6.35589e-08,0.32156,0.555031
674,673.745,0.0188754,9.21165e-08,0.321562,0.555031
675,674.745,0.0188741,5.41305e-08,0.32156,0.55503
676,675.745,0.0188729,6.35594e-08,0.32156,0.555031
677,676.745,0.0188717,9.21151e-08,0.321562,0.555031
678,677.745,0.0188704,5.41295e-08,0.32156,0.55503
679,678.745,0.0188692,9.21151e-08,0.321562,0.555031
680,679.745,0.0188679,5.4131e-08,0.32156,0.55503
681,680.745,0.0188667,6.35581e-08,0.321561,0.555031
682,681.745,0.0188654,9.21156e-08,0.321562,0.555031
683,682.745,0.0188642,5.4131e-08,0.32156,0.55503
684,683.745,0.0188629,6.35594e-08,0.321561,0.555031
685,684.745,0.0188617,9.21153e-08,0.321562,0.555031
686,685.745,0.0188604,5.41295e-08,0.32156,0.55503
687,686.745,0.0188592,6.35602e-08,0.32156,0.555031
688,687.745,0.018858,9.21162e-08,0.321562,0.555031
689,688.745,0.0188567,5.4147e-08,0.32156,0.55503
690,689.745,0.0188555,9.21162e-08,0.321562,0.555031
691,690.745,0.0188542,5.4129e-08,0.32156,0.55503
692,691.745,0.018853,6.35576e-08,0.321561,0.555031
693,692.745,0.0188517,9.21156e-08,0.321562,0.555031
694,693.745,0.0188505,5.41315e-08,0.32156,0.55503
695,694.745,0.0188493,6.35606e-08,0.321561,0.555031
696,695.746,0.018848,9.21162e-08,0.321562,0.555031
697,696.746,0.0188467,5.41315e-08,0.32156,0.55503
698,697.746,0.0188455,6.35449e-08,0.321561,0.555031
699,698.746,0.0188443,7.63731e-08,0.321561,0.555031
700,699.746,0.0188431,9.21162e-08,0.321562,0.555031
701,700.746,0.0188418,5.41295e-08,0.32156,0.55503
702,701.746,0.0188406,6.35606e-08,0.321561,0.555031
703,702.746,0.0188394,9.21159e-08,0.321562,0.555031
704,703.746,0.0188381,5.41335e-08,0.32156,0.55503
705,704.746,0.0188369,6.35594e-08,0.32156,0.555031
706,705.746,0.0188356,9.21174e-08,0.321562,0.555031
707,706.746,0.0188344,5.41275e-08,0.32156,0.55503
708,707.746,0.0188331,6.35594e-08,0.32156,0.555031
709,708.746,0.0188319,9.21156e-08,0.321562,0.555031
710,709.746,0.0188306,5.41295e-08,0.32156,0.55503
711,710.746,0.0188294,5.41275e-08,0.32156,0.55503
712,711.746,0.0188282,6.35576e-08,0.321561,0.555031
713,712.746,0.018827,9.21162e-08,0.321562,0.555031
714,713.746,0.0188257,5.4132e-08,0.32156,0.55503
715,714.746,0.0188245,6.35602e-08,0.321561,0.555031
716,715.746,0.0188233,7.63695e-08,0.321561,0.555031
717,716.746,0.018822,9.21159e-08,0.321562,0.555031
718,717.746,0.0188208,5.41305e-08,0.32156,0.55503
719,718.746,0.0188195,6.35602e-08,0.321561,0.555031
720,719.746,0.0188183,9.21174e-08,0.321562,0.555031
721,720.746,0.0188171,9.21165e-08,0.321562,0.555031
722,721.746,0.0188158,5.4128e-08,0.32156,0.55503
723,722.746,0.0188146,6.35598e-08,0.321561,0.555031
724,723.746,0.0188134,9.21162e-08,0.321562,0.555031
725,724.746,0.0188122,9.21156e-08,0.321562,0.555031
726,725.746,0.0188109,5.413e-08,0.32156,0.55503
727,726.746,0.0188097,6.35594e-08,0.321561,0.555031
728,727.746,0.0188085,6.35594e-08,0.321561,0.555031
729,728.746,0.0188072,9.21171e-08,0.321562,0.555031
730,729.746,0.018806,5.41335e-08,0.32156,0.55503
731,730.746,0.0188047,5.4129e-08,0.32156,0.55503
732,731.746,0.0188035,6.35576e-08,0.321561,0.555031
733,732.746,0.0188023,9.21159e-08,0.321562,0.555031
734,733.746,0.0188011,9.21159e-08,0.321562,0.555031
735,734.746,0.0187998,5.4128e-08,0.32156,0.55503
736,735.746,0.0187986,6.35568e-08,0.32156,0.555031
737,736.746,0.0187974,6.35568e-08,0.32156,0.555031
738,737.746,0.0187962,9.21159e-08,0.321562,0.555031
739,738.746,0.0187949,5.413e-08,0.32156,0.55503
740,739.746,0.0187937,5.4129e-08,0.32156,0.55503
741,740.746,0.0187925,6.35598e-08,0.321561,0.555031
742,741.746,0.0187912,6.35585e-08,0.32156,0.555031
743,742.746,0.01879,9.21165e-08,0.321562,0.555031
744,743.746,0.0187887,5.2125e-08,0.32156,0.55503
745,744.746,0.0187875,5.41285e-08,0.32156,0.55503
746,745.746,0.0187863,5.84966e-08,0.32156,0.555031
747,746.746,0.0187851,6.35598e-08,0.32156,0.555031
748,747.746,0.0187839,9.1841e-08,0.321562,0.555031
749,748.746,0.0187826,9.21162e-08,0.321562,0.555031
750,749.746,0.0187814,5.2126e-08,0.32156,0.55503
751,750.746,0.0187802,5.4132e-08,0.32156,0.55503
752,751.746,0.0187789,6.35453e-08,0.321561,0.555031
753,752.746,0.0187777,6.35585e-08,0.32156,0.555031
754,753.746,0.0187765,9.18398e-08,0.321562,0.555031
755,754.746,0.0187753,9.21168e-08,0.321562,0.555031
756,755.747,0.0187741,9.21162e-08,0.321562,0.555031
757,756.747,0.0187728,5.41285e-08,0.32156,0.55503
758,757.747,0.0187716,5.41285e-08,0.32156,0.55503
759,758.747,0.0187704,6.35436e-08,0.321561,0.555031
760,759.747,0.0187692,6.35598e-08,0.321561,0.555031
761,760.747,0.0187679,9.18407e-08,0.321562,0.555031
762,761.747,0.0187667,9.21162e-08,0.321562,0.555031
763,762.747,0.0187655,9.2118e-08,0.321562,0.555031
764,763.747,0.0187642,5.41295e-08,0.32156,0.55503
765,764.747,0.018763,5.4131e-08,0.32156,0.55503
766,765.747,0.0187618,5.41325e-08,0.32156,0.55503
767,766.747,0.0187606,6.35449e-08,0.321561,0.555031
768,767.747,0.0187594,6.35589e-08,0.321561,0.555031
769,768.747,0.0187582,6.35602e-08,0.32156,0.555031
770,769.747,0.0187569,9.21165e-08,0.321562,0.555031
771,770.747,0.0187557,9.21159e-08,0.321562,0.555031
772,771.747,0.0187545,9.21153e-08,0.321562,0.555031
773,772.747,0.0187532,5.41295e-08,0.32156,0.55503
774,773.747,0.018752,5.41315e-08,0.32156,0.55503
775,774.747,0.0187508,5.41295e-08,0.32156,0.55503
776,775.747,0.0187496,5.41285e-08,0.32156,0.55503
777,776.747,0.0187484,6.35585e-08,0.32156,0.555031
778,777.747,0.0187472,6.35602e-08,0.321561,0.555031
779,778.747,0.018746,6.35589e-08,0.321561,0.555031
780,779.747,0.0187447,9.18407e-08,0.321562,0.555031
781,780.747,0.0187435,9.21165e-08,0.321562,0.555031
782,781.747,0.0187423,9.21156e-08,0.321562,0.555031
783,782.747,0.0187411,9.21165e-08,0.321562,0.555031
784,783.747,0.0187398,5.21265e-08,0.32156,0.55503
785,784.747,0.0187386,5.4132e-08,0.32156,0.55503
786,785.747,0.0187374,5.41315e-08,0.32156,0.55503
787,786.747,0.0187362,5.41295e-08,0.32156,0.55503
788,787.747,0.018735,5.41315e-08,0.32156,0.55503
789,788.747,0.0187338,5.4131e-08,0.32156,0.55503
790,789.747,0.0187326,5.413e-08,0.32156,0.55503
791,790.747,0.0187314,6.35449e-08,0.321561,0.555031
792,791.747,0.0187301,6.3544e-08,0.321561,0.555031
793,792.747,0.0187289,6.35594e-08,0.321561,0.555031
794,793.747,0.0187277,6.35589e-08,0.321561,0.555031
795,794.747,0.0187265,6.35602e-08,0.321561,0.555031
796,795.747,0.0187253,6.35568e-08,0.321561,0.555031
797,796.747,0.0187241,6.35598e-08,0.321561,0.555031
798,797.747,0.0187229,6.35576e-08,0.321561,0.555031
799,798.747,0.0187217,7.67176e-08,0.321561,0.555031
800,799.732,0.0198402,9.35356e-08,0.321561,0.555031
801,800.732,0.0198388,9.35359e-08,0.321561,0.555031
802,801.732,0.0198373,6.39958e-08,0.32156,0.555031
803,802.732,0.0198358,6.39954e-08,0.32156,0.55503
804,803.732,0.0198343,6.39941e-08,0.32156,0.55503
805,804.732,0.0198329,1.01416e-07,0.321562,0.555032
806,805.732,0.0198314,9.38622e-08,0.321562,0.555031
807,806.732,0.0198299,9.38625e-08,0.321561,0.555031
808,807.732,0.0198284,6.61292e-08,0.32156,0.555031
809,808.732,0.019827,6.61296e-08,0.32156,0.555031
810,809.732,0.0198255,6.39763e-08,0.32156,0.55503
811,810.732,0.019824,1.01419e-07,0.321562,0.555032
812,811.732,0.0198225,1.01418e-07,0.321562,0.555032
813,812.732,0.0198211,9.35345e-08,0.321561,0.555031
814,813.732,0.0198196,9.35348e-08,0.321561,0.555031
815,814.732,0.0198181,6.39933e-08,0.32156,0.55503
816,815.732,0.0198166,6.39954e-08,0.32156,0.555031
817,816.732,0.0198152,9.38619e-08,0.321561,0.555031
818,817.732,0.0198137,9.38608e-08,0.321561,0.555031
819,818.732,0.0198122,6.6128e-08,0.32156,0.555031
820,819.733,0.0198107,6.61288e-08,0.32156,0.555031
821,820.733,0.0198093,6.39776e-08,0.32156,0.55503
822,821.733,0.0198078,1.01418e-07,0.321562,0.555031
823,822.733,0.0198064,9.35359e-08,0.321561,0.555031
824,823.733,0.0198049,9.35353e-08,0.321561,0.555031
825,824.733,0.0198034,6.3995e-08,0.32156,0.55503
826,825.733,0.0198019,6.3978e-08,0.32156,0.55503
827,826.733,0.0198005,9.38622e-08,0.321562,0.555031
828,827.733,0.019799,9.35345e-08,0.321561,0.555031
829,828.733,0.0197975,6.61296e-08,0.32156,0.555031
830,829.733,0.0197961,1.01418e-07,0.321562,0.555032
831,830.733,0.0197946,1.01418e-07,0.321562,0.555032
832,831.733,0.0197931,9.35356e-08,0.321561,0.555031
833,832.733,0.0197917,6.39941e-08,0.32156,0.55503
834,833.733,0.0197902,6.39755e-08,0.32156,0.555031
835,834.733,0.0197887,9.38614e-08,0.321561,0.555031
836,835.733,0.0197873,9.35351e-08,0.321562,0.555031
837,836.733,0.0197858,6.61313e-08,0.32156,0.555031
838,837.733,0.0197844,1.01417e-07,0.321562,0.555032
839,838.733,0.0197829,9.35353e-08,0.321561,0.555031
840,839.733,0.0197814,9.35333e-08,0.321561,0.555031
841,840.733,0.0197799,6.39933e-08,0.32156,0.55503
842,841.733,0.0197785,9.38622e-08,0.321561,0.555031
843,842.733,0.019777,9.35348e-08,0.321561,0.555031
844,843.733,0.0197755,6.39763e-08,0.32156,0.55503
845,844.733,0.0197741,1.00634e-07,0.321562,0.555032
846,845.733,0.0197726,9.35348e-08,0.321561,0.555031
847,846.733,0.0197712,6.39958e-08,0.321557,0.555026
848,847.733,0.0197697,6.39793e-08,0.32156,0.55503
849,848.733,0.0197683,9.38608e-08,0.321561,0.555031
850,849.733,0.0197668,6.61301e-08,0.32156,0.555031
851,850.733,0.0197654,1.01417e-07,0.321562,0.555032
852,851.733,0.0197639,9.35365e-08,0.321562,0.555031
853,852.733,0.0197624,9.35351e-08,0.321561,0.555031
854,853.733,0.0197609,6.39793e-08,0.32156,0.55503
855,854.733,0.0197595,9.38596e-08,0.321562,0.555031
856,855.733,0.019758,6.61296e-08,0.32156,0.555031
857,856.733,0.0197566,1.01419e-07,0.321562,0.555032
858,857.733,0.0197551,9.35362e-08,0.321561,0.555031
859,858.733,0.0197537,6.39967e-08,0.32156,0.55503
860,859.733,0.0197522,9.38619e-08,0.321562,0.555031
861,860.733,0.0197508,9.35342e-08,0.321561,0.555031
862,861.733,0.0197493,6.39797e-08,0.32156,0.55503
863,862.733,0.0197479,9.35353e-08,0.321561,0.555031
864,863.733,0.0197464,9.21271e-08,0.321561,0.555031
865,864.733,0.0197449,6.3978e-08,0.32156,0.55503
866,865.733,0.0197435,9.35362e-08,0.321561,0.555031
867,866.733,0.019742,6.3978e-08,0.32156,0.55503
868,867.733,0.0197406,1.01117e-07,0.321562,0.555031
869,868.733,0.0197391,9.35351e-08,0.321562,0.555031
870,869.733,0.0197377,6.39793e-08,0.32156,0.55503
871,870.734,0.0197362,9.35342e-08,0.321561,0.555031
872,871.734,0.0197348,6.39789e-08,0.32156,0.55503
873,872.734,0.0197333,9.35371e-08,0.321562,0.555031
874,873.734,0.0197319,6.61325e-08,0.32156,0.555031
875,874.734,0.0197304,6.3978e-08,0.32156,0.555031
876,875.734,0.019729,9.35351e-08,0.321562,0.555031
877,876.734,0.0197275,6.39785e-08,0.32156,0.55503
878,877.734,0.0197261,9.35356e-08,0.321562,0.555031
879,878.734,0.0197246,6.39975e-08,0.32156,0.555031
880,879.734,0.0197232,9.38611e-08,0.321562,0.555031
881,880.734,0.0197217,6.61305e-08,0.32156,0.555031
882,881.734,0.0197203,1.01119e-07,0.321562,0.555032
883,882.734,0.0197188,9.21292e-08,0.321562,0.555031
