# zMean	zSD	jMean	jSD	FMean	FSD	TotSteps
3.163987726432323143e+03	2.877914162083300198e+00	2.609845972456982054e+03	8.483877784973010421e+02	1.478518498042213203e+01	2.131383228438892274e-01	1.500000000000000000e+02
3.172504323867663061e+03	4.505783978481280094e+00	2.631735761994384575e+03	1.318023394780233502e+03	1.452474577436085745e+01	3.336983614463235881e-01	1.510000000000000000e+02
3.181237459588577167e+03	3.081756264889579544e+00	2.654360032742720705e+03	8.927350271791219711e+02	1.424826974286995807e+01	2.282348689777222717e-01	1.520000000000000000e+02
3.187597422477237160e+03	1.177228339880779684e+00	2.665797707329576951e+03	3.388494650507345796e+02	1.414755089133580768e+01	8.718553085157054738e-02	1.380000000000000000e+02
3.192356793265318629e+03	3.933590933543191781e-01	2.669793575558379871e+03	1.136456279680132866e+02	1.416537189077049419e+01	2.913217445382088044e-02	1.350000000000000000e+02
3.196551788995117022e+03	1.595456626194835803e-01	2.671216050645502946e+03	4.709697068016976118e+01	1.422499050702160339e+01	1.181595177359895388e-02	1.340000000000000000e+02
3.200579541154469098e+03	9.537826168541646554e-02	2.671904940105899641e+03	2.884345729835331440e+01	1.429699518210000342e+01	7.063714060421943941e-03	1.290000000000000000e+02
3.204567875547235417e+03	7.106961435715938857e-02	2.672436125105520659e+03	2.199755937699228525e+01	1.437191913697171586e+01	5.263415639291224579e-03	8.400000000000000000e+01
3.208520443343903480e+03	7.561654701386485988e-02	2.672860567079504563e+03	2.299993277713656425e+01	1.444949196595049656e+01	5.600161471846831773e-03	8.400000000000000000e+01
3.212477361114104497e+03	8.116116985870007461e-02	2.673310734020755262e+03	2.437284855172038078e+01	1.452674263588941805e+01	6.010796239735327617e-03	8.300000000000000000e+01
3.216431416033579808e+03	8.882335422508715050e-02	2.673794631390012910e+03	2.617119087837636471e+01	1.460420532855306242e+01	6.578257613909954671e-03	7.900000000000000000e+01
3.220388383264286858e+03	9.805260693047271325e-02	2.674321560691737886e+03	2.847966152243316174e+01	1.468145233544688111e+01	7.261776069270808875e-03	7.900000000000000000e+01
3.224351078373388191e+03	1.094772502097857286e-01	2.674902987829361791e+03	3.139646116085350513e+01	1.475827513566684246e+01	8.107885150536731089e-03	7.900000000000000000e+01
3.228322309199768370e+03	1.243750194698685918e-01	2.675555914983559433e+03	3.519303141720592976e+01	1.483446578066514832e+01	9.211213941938467542e-03	1.040000000000000000e+02
3.232307334733854532e+03	1.429492914637089662e-01	2.676295064227924286e+03	3.990410943888127804e+01	1.490963478961070088e+01	1.058682452580228528e-02	1.000000000000000000e+02
3.236307462467055757e+03	1.667040895424175273e-01	2.677144835192387291e+03	4.588676513917744160e+01	1.498368532968984290e+01	1.234610487151144298e-02	9.900000000000000000e+01
3.240334666386345816e+03	1.974703235409718260e-01	2.678136148720248002e+03	5.363864316139370203e+01	1.505573060742720237e+01	1.462465216144437363e-02	9.900000000000000000e+01
3.244398144772313117e+03	2.387046990415934156e-01	2.679314645383596144e+03	6.417630289029330015e+01	1.512508939816248166e+01	1.767847001102040849e-02	9.600000000000000000e+01
3.248518747988472569e+03	3.014398803413014805e-01	2.680766147421307323e+03	8.053606000263243914e+01	1.519021752397370939e+01	2.232463753807678586e-02	1.260000000000000000e+02
3.252731623638051133e+03	4.081464709058573170e-01	2.682652762037032062e+03	1.089882596880197525e+02	1.524851195336589704e+01	3.022732763528779287e-02	1.290000000000000000e+02
3.257123882128984405e+03	6.212050701318613255e-01	2.685364703718676537e+03	1.668832435142248869e+02	1.529352128952738532e+01	4.600644749396565203e-02	1.370000000000000000e+02
3.261905786563334459e+03	1.083893328713787518e+00	2.689834453264298190e+03	2.947543319761753082e+02	1.530967344711944378e+01	8.027313992454310210e-02	1.380000000000000000e+02
3.267521836279087438e+03	2.023376890971505304e+00	2.698075613132135004e+03	5.571012242045253515e+02	1.526404880517075568e+01	1.498512925453496791e-01	1.460000000000000000e+02
3.274549212854668895e+03	3.264143338677572004e+00	2.712696056904742818e+03	9.081292974706739187e+02	1.511390129598321863e+01	2.417424556624609977e-01	1.470000000000000000e+02
3.282649986548325614e+03	3.486636912445023384e+00	2.732144373804096631e+03	9.784641995057463646e+02	1.488425799623099799e+01	2.582203297356784333e-01	1.610000000000000000e+02
3.290106680467501519e+03	2.343639582187004855e+00	2.748620389635408173e+03	6.639911981597542763e+02	1.470231524457682681e+01	1.735699474567695688e-01	1.620000000000000000e+02
3.296098908407273029e+03	1.239463119224926801e+00	2.758372338030230367e+03	3.545789439398795366e+02	1.462883084335735262e+01	9.179463860979808487e-02	1.600000000000000000e+02
3.301077079896202122e+03	6.495572775929642217e-01	2.763454933871150843e+03	1.872986054848879576e+02	1.463044746288723807e+01	4.810621197853492959e-02	1.600000000000000000e+02
3.305555273191665492e+03	3.912250948582145504e-01	2.766272042462807804e+03	1.144833906777203083e+02	1.466909246742524253e+01	2.897413052519937082e-02	1.610000000000000000e+02
3.309839519769203434e+03	3.148669180119396116e-01	2.768212048925869567e+03	9.463375550415366888e+01	1.472210116589277717e+01	2.331904394796424640e-02	1.540000000000000000e+02
3.314104959193956347e+03	3.654476934728583259e-01	2.770129199207407964e+03	1.124084073798730969e+02	1.477650272209556448e+01	2.706505617859988888e-02	1.250000000000000000e+02
3.318503471406253084e+03	5.455105624780184348e-01	2.772711863766623537e+03	1.684159427881240845e+02	1.482104890765288019e+01	4.040051225712204541e-02	1.260000000000000000e+02
3.323191484123176451e+03	8.410330481013558179e-01	2.776685122791654521e+03	2.574175154482945800e+02	1.484415468583752151e+01	6.228690754238641603e-02	1.260000000000000000e+02
3.328266762193659815e+03	1.152973186801814487e+00	2.782467413437825144e+03	3.482412249194458127e+02	1.483857959193754894e+01	8.538919421454238545e-02	1.260000000000000000e+02
3.333631381684535882e+03	1.274352872187925367e+00	2.789549883654573023e+03	3.788577149165794253e+02	1.481157587244324425e+01	9.437857371423774566e-02	1.290000000000000000e+02
3.338960508649236999e+03	1.091492029942815023e+00	2.796393871186070555e+03	3.196600013663992286e+02	1.478720072943749031e+01	8.083589973756488689e-02	1.210000000000000000e+02
3.343953234414419512e+03	7.495921952288070456e-01	2.801608111403781095e+03	2.162473336933180690e+02	1.478773945926806732e+01	5.551479797864544707e-02	1.040000000000000000e+02
3.348534865298228851e+03	4.456247550371504329e-01	2.804908319058694815e+03	1.267321584802120924e+02	1.481872387601314678e+01	3.300296935805135945e-02	1.020000000000000000e+02
3.352814603622835421e+03	2.486558615224577218e-01	2.806789144065204709e+03	6.987840077280998230e+01	1.487206645569277441e+01	1.841545310435321881e-02	9.900000000000000000e+01
3.356902634732950446e+03	1.429840775522024376e-01	2.807843577174754500e+03	4.001624739076942205e+01	1.493960687167766999e+01	1.058940078351611191e-02	1.220000000000000000e+02
3.360903892291164993e+03	9.918056177376374793e-02	2.808500893788513622e+03	2.813011819031089544e+01	1.501357373691628538e+01	7.345312404964943198e-03	1.420000000000000000e+02
3.364865110308229760e+03	9.850352548412251441e-02	2.809034396030260268e+03	2.879810963664203882e+01	1.509050593057250111e+01	7.295171097354113954e-03	1.430000000000000000e+02
3.368849312124681092e+03	1.569631316006344923e-01	2.809723294690889816e+03	4.721214205771684647e+01	1.516573594404609615e+01	1.162468952634299058e-02	1.480000000000000000e+02
3.372971183781306536e+03	3.613046935584197650e-01	2.811103080520713320e+03	1.101566953808069229e+02	1.523077012915640971e+01	2.675822560493656965e-02	1.480000000000000000e+02
3.377550259277285477e+03	9.834843602589765643e-01	2.814675514582070718e+03	3.001465476844459772e+02	1.526194379792423206e+01	7.283685172077980496e-02	1.490000000000000000e+02
3.383378415260392558e+03	2.461658429664809411e+00	2.824155853223286158e+03	7.457788343802094460e+02	1.520061056581531211e+01	1.823104233009757991e-01	1.490000000000000000e+02
3.391250924858511098e+03	3.920130971401039055e+00	2.843169208512800651e+03	1.175915149322710931e+03	1.498787250497865919e+01	2.903248997419609623e-01	1.620000000000000000e+02
3.399563086358404689e+03	2.983890386660873251e+00	2.864016439487114440e+03	8.854488768326118588e+02	1.474257382429651919e+01	2.209869220361042608e-01	1.610000000000000000e+02
3.405999003236096542e+03	1.299614546201794063e+00	2.875878698989186432e+03	3.834596376074478030e+02	1.463622982033466258e+01	9.624945329170486730e-02	1.510000000000000000e+02
3.410911600760195142e+03	4.895219289686977837e-01	2.880577762141679159e+03	1.453036065110936761e+02	1.464270284769992259e+01	3.625399405942175690e-02	1.400000000000000000e+02
3.415219113924103567e+03	2.234382161692834434e-01	2.882466259742009242e+03	6.775011032260954380e+01	1.469398842278087614e+01	1.654783428949713198e-02	1.390000000000000000e+02
3.419331919954464411e+03	1.489773840871254917e-01	2.883495303952623999e+03	4.634269550722092390e+01	1.475969400817233890e+01	1.103326506549251462e-02	1.430000000000000000e+02
3.423398976936402960e+03	1.403736474825039160e-01	2.884321800866527610e+03	4.423114333953708410e+01	1.482878776808997046e+01	1.039607233255424035e-02	1.430000000000000000e+02
3.427465596983768592e+03	1.641837782894638720e-01	2.885206877519191039e+03	5.193007591832429171e+01	1.489791388738207445e+01	1.215945062011769551e-02	1.310000000000000000e+02
3.431578907474875905e+03	2.217499754802962908e-01	2.886328568295074547e+03	6.995894674863666296e+01	1.496358211241066627e+01	1.642280318407074446e-02	1.040000000000000000e+02
3.435781314599316829e+03	3.271223380568683559e-01	2.887909480591959436e+03	1.024835198437795043e+02	1.502265184077456084e+01	2.422668035649166995e-02	1.040000000000000000e+02
3.440143915326750175e+03	4.972025377247250577e-01	2.890281812785147395e+03	1.546156887561082840e+02	1.506985763090087005e+01	3.682281994389313695e-02	1.170000000000000000e+02
3.444754557557351291e+03	7.365357919103635576e-01	2.893839379519941758e+03	2.266068017110228539e+02	1.509869346730254058e+01	5.454784074888152645e-02	1.170000000000000000e+02
3.449675179692098482e+03	9.924878118767614943e-01	2.898856233516773045e+03	3.021517216917127371e+02	1.510457219200315926e+01	7.350364734759295970e-02	1.290000000000000000e+02
3.454859821282824669e+03	1.143502739697022319e+00	2.905081293996789100e+03	3.440361454579979181e+02	1.509089763579398991e+01	8.468781290196147893e-02	1.270000000000000000e+02
3.460109715381742717e+03	1.089555120536608301e+00	2.911565428656996119e+03	3.239786007218062878e+02	1.507239047882810112e+01	8.069245222694121367e-02	1.440000000000000000e+02
3.465184921733242845e+03	8.735620185730479381e-01	2.917191745427722253e+03	2.573920993003994226e+02	1.506682069643600741e+01	6.469600309551992723e-02	1.400000000000000000e+02
3.469975119807702868e+03	6.331832116434009672e-01	2.921441113744449012e+03	1.853820441067218781e+02	1.508235862704150243e+01	4.689354865431027974e-02	1.410000000000000000e+02
3.474503516888355534e+03	4.611931229127282372e-01	2.924492266078768807e+03	1.354082556478679180e+02	1.511728553924836405e+01	3.415596268291665183e-02	1.370000000000000000e+02
3.478884360877200379e+03	3.912233201696059259e-01	2.926868197043285818e+03	1.165130849983543158e+02	1.516314023343450579e+01	2.897399909176101573e-02	1.470000000000000000e+02
3.483242034099343073e+03	4.343229383107986008e-01	2.929174246635767304e+03	1.320034646391868591e+02	1.521071095460262690e+01	3.216595681129774675e-02	1.470000000000000000e+02
3.487732278012460483e+03	6.259340094140427579e-01	2.932156033190818107e+03	1.927681799344718456e+02	1.524846349039717275e+01	4.635667273720400772e-02	1.470000000000000000e+02
3.492572109872890906e+03	1.021156865329801766e+00	2.936830032764212774e+03	3.153672343082726002e+02	1.526032554281368370e+01	7.562687744632512477e-02	1.550000000000000000e+02
3.498017043460092282e+03	1.596590988322611704e+00	2.944381836182286861e+03	4.927324967309832573e+02	1.522737376134553422e+01	1.182435285951726200e-01	1.530000000000000000e+02
3.504153962596559722e+03	2.072021276399761192e+00	2.955189332069122429e+03	6.391802882477641106e+02	1.514317353009878531e+01	1.534538957301663231e-01	1.580000000000000000e+02
3.510607571367399032e+03	2.061988585122880302e+00	2.967466118537344755e+03	6.376637410391122103e+02	1.503551926453039655e+01	1.527108746142005202e-01	1.550000000000000000e+02
3.516777166741675046e+03	1.638900430546835540e+00	2.978340876752437453e+03	5.101194289308041334e+02	1.494889903111152307e+01	1.213769658862986489e-01	1.500000000000000000e+02
3.522381619232967296e+03	1.169798718392616621e+00	2.986503530452018367e+03	3.672014442179352045e+02	1.490413327960641610e+01	8.663529308415718333e-02	1.310000000000000000e+02
3.527490850774817773e+03	8.202200576560763068e-01	2.992274437191749257e+03	2.583580317702144384e+02	1.489604359161696223e+01	6.074549747000901334e-02	1.290000000000000000e+02
3.532244076746757855e+03	5.770865702401923869e-01	2.996328371436847647e+03	1.814423773568123579e+02	1.491431967613509180e+01	4.273903139198864665e-02	1.290000000000000000e+02
3.536868898803971206e+03	4.892882883316536646e-01	2.999790813645099206e+03	1.563959897253662348e+02	1.494210535457786371e+01	3.623669063384227229e-02	1.570000000000000000e+02
3.541353323810218626e+03	4.661877642049239157e-01	3.002601426284204081e+03	1.520652881953865290e+02	1.498028883861519134e+01	3.452586581701666546e-02	1.370000000000000000e+02
3.545888651523167937e+03	5.935093067810502943e-01	3.005698620753957584e+03	1.973661258481442928e+02	1.501470246819416587e+01	4.395529926020458333e-02	1.370000000000000000e+02
3.550682192635131742e+03	9.041053611394269662e-01	3.010124530901774506e+03	3.025358608458191156e+02	1.502999281344212434e+01	6.695804304598595991e-02	1.370000000000000000e+02
3.555955236470079853e+03	1.347765981157841964e+00	3.016905499268658332e+03	4.486013820134103298e+02	1.500977118702586033e+01	9.981554856454977198e-02	1.340000000000000000e+02
3.561718633320103891e+03	1.637878349082153795e+00	3.026063952676919598e+03	5.390393063612282276e+02	1.495323401631307547e+01	1.213012705330243080e-01	1.460000000000000000e+02
3.567574857115163468e+03	1.471134157373122253e+00	3.035592176797234515e+03	4.783042025901377201e+02	1.488982208205098345e+01	1.089521956950534332e-01	1.430000000000000000e+02
3.573014176618270540e+03	1.001901029777323426e+00	3.042995469820437847e+03	3.222044644653797150e+02	1.485728607965087100e+01	7.420079026530856936e-02	1.400000000000000000e+02
3.577895481088443830e+03	5.809893731611208700e-01	3.047604072233952593e+03	1.851955770272761583e+02	1.486607667058984283e+01	4.302807297631261463e-02	1.250000000000000000e+02
3.582363542689098267e+03	3.334737574528837678e-01	3.050219413923775392e+03	1.064589816108345985e+02	1.490547202844535768e+01	2.469706647696057189e-02	1.290000000000000000e+02
3.586617477340743335e+03	2.239217115949460879e-01	3.051816139084470706e+03	7.235075059160590172e+01	1.496072562814453200e+01	1.658364196072170671e-02	1.290000000000000000e+02
3.590790781363919905e+03	1.961853788186312120e-01	3.053041668554357329e+03	6.446400799974799156e+01	1.502195073218807231e+01	1.452948915530782870e-02	1.150000000000000000e+02
3.594953899050909513e+03	2.198693784974369292e-01	3.054270052144164765e+03	7.257508261501789093e+01	1.508393023628962482e+01	1.628352617152017956e-02	1.140000000000000000e+02
3.599163676872180076e+03	2.813231742192499052e-01	3.055754910777387977e+03	9.233490247465670109e+01	1.514245409084633387e+01	2.083479428267764888e-02	1.140000000000000000e+02
3.603466122556314076e+03	3.770236480465922746e-01	3.057704552305255675e+03	1.229172409623861313e+02	1.519411496347935397e+01	2.792237137433062344e-02	1.140000000000000000e+02
3.607903460867369631e+03	5.038695641951667081e-01	3.060329610744808633e+03	1.627769719753414392e+02	1.523578568816257217e+01	3.731657992429404658e-02	8.000000000000000000e+01
3.612504174850842901e+03	6.511558234180228055e-01	3.063748838995392362e+03	2.081411929018795490e+02	1.526535681054655491e+01	4.822460028233876983e-02	8.000000000000000000e+01
3.617274206995956774e+03	7.756823987183867342e-01	3.067978246543639216e+03	2.456834944207221270e+02	1.528238822987941070e+01	5.744703844908372048e-02	8.000000000000000000e+01
3.622156708891509425e+03	8.297364062184126032e-01	3.072731945686960444e+03	2.594737328551709652e+02	1.529109013949479667e+01	6.145027824453563881e-02	9.000000000000000000e+01
3.627043047174892308e+03	7.798801746770351873e-01	3.077471960041333205e+03	2.413572601433843374e+02	1.529950792622745404e+01	5.775792573658122819e-02	9.300000000000000000e+01
3.631817425914368414e+03	6.511065116393338625e-01	3.081647424706376569e+03	1.991232485752552748e+02	1.531621743678184977e+01	4.822094825200906598e-02	9.200000000000000000e+01
3.636410370238793803e+03	4.942473865922414888e-01	3.084950391394504095e+03	1.495429342705756426e+02	1.534636398011492808e+01	3.660396145102140508e-02	9.000000000000000000e+01
3.640819585871759045e+03	3.542196028994714641e-01	3.087368987158128675e+03	1.058693013619631529e+02	1.539011747033751476e+01	2.623350379073485783e-02	9.000000000000000000e+01
3.645072532767976554e+03	2.475096946648593921e-01	3.089066772110574220e+03	7.319984623417258263e+01	1.544544422320363175e+01	1.833056798687948685e-02	8.900000000000000000e+01
3.657730980901900239e+03	5.937597983404537594e+00	3.133899716156991417e+03	2.101040631843730807e+03	1.487825955440525227e+01	4.397385066509400531e-01	1.870000000000000000e+02
3.671049878235902725e+03	6.876504992805056171e-02	3.181555266713831315e+03	2.779780891723930836e+01	1.426216201784902005e+01	5.092739597671425145e-03	1.040000000000000000e+02
3.675147079070177369e+03	6.043014265211314739e-02	3.181980902951207554e+03	2.414756529964506626e+01	1.432902332406264456e+01	4.475456364815499910e-03	1.040000000000000000e+02
3.679230563218862699e+03	5.568639220504079113e-02	3.182361821489998874e+03	2.210161939822137356e+01	1.439690048801102584e+01	4.124134206705321049e-03	1.020000000000000000e+02
3.683300201138151351e+03	5.476858682120065019e-02	3.182725459285414672e+03	2.162620871886610985e+01	1.446580310370849354e+01	4.056161539978120345e-03	1.150000000000000000e+02
3.687373026796240538e+03	5.776337186822201597e-02	3.183092624904455988e+03	2.259704074822366238e+01	1.453446963547039594e+01	4.277955320560522523e-03	1.070000000000000000e+02
3.691442439268471844e+03	6.569613266833738974e-02	3.183492347477643307e+03	2.549150382541120052e+01	1.460338894777696694e+01	4.865455585417066686e-03	1.060000000000000000e+02
3.695516452230287086e+03	8.070711299225222235e-02	3.183963098624604299e+03	3.105605629645287991e+01	1.467196754782491475e+01	5.977168788206199679e-03	1.030000000000000000e+02
3.699612500343978809e+03	1.062944320864404879e-01	3.184561172589742000e+03	4.067749477922916412e+01	1.473891422452491540e+01	7.872165640321782121e-03	1.020000000000000000e+02
3.703739800665667644e+03	1.494109210684453903e-01	3.185374254814125379e+03	5.667754124477505684e+01	1.480354636270064006e+01	1.106537281432906639e-02	1.070000000000000000e+02
3.707932547064383016e+03	2.194697719683957049e-01	3.186541568258069674e+03	8.270082893036305904e+01	1.486333156441177827e+01	1.625393131197938601e-02	1.060000000000000000e+02
3.712224984287507141e+03	3.318296610885912434e-01	3.188279467788923739e+03	1.238335317932069302e+02	1.491573366366719178e+01	2.457530470022106783e-02	1.060000000000000000e+02
3.716688012269096362e+03	5.007409649246513661e-01	3.190898596028807333e+03	1.850969184413552284e+02	1.495550181135068790e+01	3.708487586231967725e-02	1.150000000000000000e+02
3.721386166795461122e+03	7.257034748849644501e-01	3.194761253280873461e+03	2.656523082628846169e+02	1.497785648712811657e+01	5.374559934998046629e-02	1.150000000000000000e+02
3.726373541119530273e+03	9.608124566736166994e-01	3.200097293503830315e+03	3.485701532084494829e+02	1.497879154468755836e+01	7.115777054124805545e-02	1.160000000000000000e+02
3.731605738791039585e+03	1.106451845009203794e+00	3.206666277138799614e+03	3.978877530675381422e+02	1.496159498513560671e+01	8.194382364138164121e-02	1.140000000000000000e+02
3.736917536927440779e+03	1.076685813203942077e+00	3.213592105608909606e+03	3.837809755355119705e+02	1.493850321515370361e+01	7.973935132588394481e-02	1.160000000000000000e+02
3.742095199166790735e+03	8.931780786981384779e-01	3.219781272772544071e+03	3.155328854117542505e+02	1.492534554970746719e+01	6.614876850838413702e-02	1.100000000000000000e+02
3.747008783260715973e+03	6.583490007595524940e-01	3.224592572782655679e+03	2.307347501497715712e+02	1.493174551171135178e+01	4.875732699625245914e-02	1.250000000000000000e+02
3.751646513146515190e+03	4.545990184876803064e-01	3.228003387733220279e+03	1.582460699714720249e+02	1.495857523636906983e+01	3.366760330919760236e-02	1.260000000000000000e+02
3.756073576644391778e+03	3.093594774378812806e-01	3.230326570370581521e+03	1.068050781115889549e+02	1.500100691371631534e+01	2.291116289904948644e-02	1.320000000000000000e+02
3.760351483096914308e+03	2.146222578786066426e-01	3.231910654565419009e+03	7.366112841293215752e+01	1.505448516184250884e+01	1.589492441848960880e-02	1.310000000000000000e+02
3.764534460347963432e+03	1.580984837993875403e-01	3.233034259617077623e+03	5.407081058621406555e+01	1.511499386662981514e+01	1.170877371018264057e-02	1.300000000000000000e+02
3.768665160769077374e+03	1.351681391187682102e-01	3.233925485112795286e+03	4.654816143214702606e+01	1.517937419344211492e+01	1.001055238313597329e-02	1.520000000000000000e+02
3.772781276421250368e+03	1.474321340640450673e-01	3.234772687382757795e+03	5.176730012334883213e+01	1.524483466824219668e+01	1.091882384878317680e-02	1.510000000000000000e+02
3.777455454585782263e+03	9.964711945465466458e-01	3.238731084307163201e+03	3.973712088763713837e+02	1.526896503337693467e+01	7.379865666811724623e-02	2.070000000000000000e+02
3.784192593517444038e+03	4.252092667483796440e+00	3.253918596554330179e+03	1.707094140900298953e+03	1.514031252409807315e+01	3.149099829538499762e-01	2.060000000000000000e+02
3.796319730654912291e+03	8.087974513711166935e+00	3.298257516047232912e+03	3.230026331251487136e+03	1.461247674769717619e+01	5.989953924854489742e-01	1.920000000000000000e+02
3.807810127216853289e+03	3.568356519131478333e+00	3.338690824666582103e+03	1.422717221288010478e+03	1.413179797831981688e+01	2.642724838068772897e-01	1.950000000000000000e+02
3.814197199100230591e+03	8.427624148239025725e-01	3.351271770357651803e+03	3.439063990134745836e+02	1.402907143463689188e+01	6.241498444185822336e-02	1.870000000000000000e+02
3.818864668358476592e+03	2.745282341826586481e-01	3.354527151448287896e+03	1.189913271404802799e+02	1.405369866137120205e+01	2.033156102356770134e-02	1.680000000000000000e+02
3.823195934580890025e+03	1.677500991609916781e-01	3.355971221184512615e+03	7.552461204677820206e+01	1.410322508493925575e+01	1.242357234386304299e-02	1.670000000000000000e+02
3.827455966742493274e+03	1.390065290354177696e-01	3.357042161020867297e+03	6.303458676673471928e+01	1.415802710305093193e+01	1.029482354036304059e-02	1.270000000000000000e+02
3.831687886602771869e+03	1.291569915231192689e-01	3.357981762992214044e+03	5.807105376943945885e+01	1.421491111819870135e+01	9.565366792202212309e-03	1.240000000000000000e+02
3.835906301808082389e+03	1.224228991489244300e-01	3.358862621858485454e+03	5.430674492381513119e+01	1.427279528809340903e+01	9.066639910969342964e-03	9.800000000000000000e+01
3.840111487578706146e+03	1.168576590855437969e-01	3.359699307068096459e+03	5.126879367604851723e+01	1.433165922992101216e+01	8.654478231875373240e-03	7.500000000000000000e+01
3.844303453345504749e+03	1.131595272056390988e-01	3.360492682508716825e+03	4.903579973243176937e+01	1.439150224523189969e+01	8.380594584849632156e-03	7.400000000000000000e+01
3.848488249640184222e+03	1.100814735080478668e-01	3.361258125487356665e+03	4.712878386117517948e+01	1.445187623164792257e+01	8.152633928006025599e-03	7.800000000000000000e+01
3.852682455489547010e+03	1.205854295887831135e-01	3.362103880561957794e+03	5.141775037162005901e+01	1.451155334644412953e+01	8.930556915345277957e-03	1.330000000000000000e+02
3.856875044795084705e+03	1.364825675833965246e-01	3.362971453182035020e+03	5.830521715991199017e+01	1.457135018247600478e+01	1.010789895522634652e-02	1.330000000000000000e+02
3.861095884299877980e+03	1.789542686985779174e-01	3.364028205022804286e+03	7.699651094898581505e+01	1.462905480875102704e+01	1.325335313981668151e-02	1.330000000000000000e+02
3.865395878268177057e+03	2.842303244804507689e-01	3.365567159136820919e+03	1.233873791377991438e+02	1.468089725545879176e+01	2.105009783102218535e-02	1.420000000000000000e+02
3.869897072438662235e+03	5.282420047272035069e-01	3.368257579716396776e+03	2.306368903238326311e+02	1.471783881519264092e+01	3.912160287009669446e-02	1.420000000000000000e+02
3.874834163924606401e+03	1.027027538853780397e+00	3.373451296936280414e+03	4.472109519187361002e+02	1.472249781974361582e+01	7.606165952751098303e-02	1.520000000000000000e+02
3.880547945009645446e+03	1.762995312914434898e+00	3.383003036598079234e+03	7.622626035008579493e+02	1.466963519258562698e+01	1.305674328744430568e-01	1.470000000000000000e+02
3.887076131471590998e+03	2.225247741739655893e+00	3.397060954142400988e+03	9.531950964052230120e+02	1.455645770321394039e+01	1.648018477532389170e-01	1.470000000000000000e+02
3.893695360346803682e+03	1.873958453464626528e+00	3.411494776798425846e+03	7.966613838654011488e+02	1.443653761271569458e+01	1.387853630635902391e-01	1.580000000000000000e+02
3.899594536311055890e+03	1.149803751919946215e+00	3.421778063113986718e+03	4.872095098998397589e+02	1.436994464080319567e+01	8.515446586719122024e-02	1.580000000000000000e+02
3.904713673350076533e+03	6.318908470162761803e-01	3.427668798564041026e+03	2.690524999313056469e+02	1.436112135169332227e+01	4.679783613002541642e-02	1.590000000000000000e+02
3.909376734654723805e+03	3.812969610892908978e-01	3.431012804886517188e+03	1.647944229040294886e+02	1.438607503147113853e+01	2.823885293827288478e-02	1.570000000000000000e+02
3.913912495799861517e+03	2.214571072988842093e-01	3.433665987606820181e+03	9.979695050790905952e+01	1.442045656106222751e+01	1.640111336655536434e-02	1.120000000000000000e+02
3.918256718654388806e+03	2.433045846621597896e-01	3.435286856548885225e+03	1.092456826940178871e+02	1.446902341645594525e+01	1.801913754007955504e-02	1.140000000000000000e+02
3.922636445509694113e+03	2.875239069755997079e-01	3.437134868986277070e+03	1.289174330215901136e+02	1.451496084555203758e+01	2.129402055061291321e-02	1.400000000000000000e+02
3.927084841224120282e+03	3.667257268018461747e-01	3.439397950770405714e+03	1.645081843435764313e+02	1.455581265894163323e+01	2.715970732694472645e-02	1.400000000000000000e+02
3.931658363244365319e+03	5.004666329607546649e-01	3.442396460479771122e+03	2.246908857263624668e+02	1.458739761812229574e+01	3.706455883707349130e-02	1.410000000000000000e+02
3.936435215861413781e+03	7.059276553272336718e-01	3.446575519689338762e+03	3.163300704024732113e+02	1.460392391330366912e+01	5.228100215353492786e-02	1.370000000000000000e+02
3.941502968245650663e+03	9.738090879935054067e-01	3.452423724041218975e+03	4.361419814117252827e+02	1.459890617172709781e+01	7.212030105679900771e-02	1.370000000000000000e+02
3.946914355494571737e+03	1.252381154946732744e+00	3.460227760015059630e+03	5.611707844194024801e+02	1.456843883207198509e+01	9.275134833535503276e-02	1.490000000000000000e+02
3.952629611465465132e+03	1.453681535213644072e+00	3.469770257028771539e+03	6.548738983199000359e+02	1.451546697486761772e+01	1.076596544979224745e-01	1.470000000000000000e+02
3.958517686212994249e+03	1.520331203225623096e+00	3.480308308191818469e+03	6.914532022327184677e+02	1.444969615906562055e+01	1.125957289108896475e-01	1.560000000000000000e+02
3.964409352143356955e+03	1.444319317374315181e+00	3.490863724820333118e+03	6.632286642286926508e+02	1.438365938026294977e+01	1.069662886447417804e-01	1.540000000000000000e+02
3.970135617042991271e+03	1.241344622105449380e+00	3.500452881589788831e+03	5.720246618427336216e+02	1.432987220179605892e+01	9.193398271312958059e-02	1.550000000000000000e+02
3.975563463991361004e+03	9.528640520672700953e-01	3.508263393472355347e+03	4.383329153414815664e+02	1.429818585679977261e+01	7.056911169610202705e-02	1.520000000000000000e+02
3.980632138178064906e+03	6.587510158569245267e-01	3.513948127132340232e+03	3.008246179297566414e+02	1.429309984653248655e+01	4.878710023436383381e-02	1.480000000000000000e+02
3.985371337593891894e+03	4.195267872853396529e-01	3.517707530021015373e+03	1.899347390942275524e+02	1.431241473779633999e+01	3.107015386635225695e-02	1.400000000000000000e+02
3.989864656175931941e+03	2.547790569281143669e-01	3.520032784345561595e+03	1.140909323450177908e+02	1.434993956361045164e+01	1.886893695609614952e-02	1.340000000000000000e+02
3.994196854126873859e+03	1.517806766863953327e-01	3.521423958642482830e+03	6.715461008623242378e+01	1.439939698336370455e+01	1.124087691539443767e-02	1.260000000000000000e+02
